2	2.67492732
3	3.175430756
4	3.780975805
5	4.361277289
6	6.211847251
7	6.846227704
8	7.511182006
9	8.110240739
10	8.939123277
11	11.53156447
12	12.51671755
13	13.29914106
14	14.12897856
15	15.09859768
16	18.15767218
17	19.56765041
18	20.19561097
19	21.48715409
20	22.77991173
21	26.45366122
22	27.8295796
23	28.56827423
24	30.15482618
