2	1.881861109
3	2.214766355
4	2.580053373
5	3.010706376
6	4.22746297
7	4.637713722
8	5.151215818
9	5.690799161
10	6.395448521
11	8.074331112
12	8.531226604
13	9.135798094
14	9.830035054
15	10.51129397
16	12.64130076
17	13.27240689
18	14.05609562
19	14.95753857
20	15.89299276
21	18.40950845
22	19.29235892
23	20.02524202
24	20.99004749
