2	0.505823725
3	0.596787687
4	0.695470962
5	0.85958842
6	1.115692823
7	1.221109544
8	1.348078089
9	1.48827335
10	1.742086548
11	2.090169527
12	2.224281171
13	2.443550911
14	2.545248654
15	2.880056926
16	3.356302644
17	3.523378734
18	3.72633227
19	3.916309322
20	4.25182575
21	4.912945765
22	4.991213113
23	5.339636849
24	5.510449845
