2	1.030010017
3	1.22148032
4	1.392013296
5	1.647107475
6	2.300821472
7	2.546365359
8	2.774814224
9	3.053406327
10	3.426085787
11	4.287003114
12	4.599897093
13	4.872919665
14	5.149417544
15	5.667954551
16	6.771019133
17	7.182134848
18	7.521095992
19	7.898219143
20	8.531995209
21	9.765285035
22	10.3480303
23	10.7750057
24	11.17268046
