3	1.289038627
4	1.523599275
5	1.804538637
6	2.321225558
7	2.678727947
8	3.023170827
9	3.350344038
10	3.724761935
11	4.44059092
12	4.943110864
13	5.294109915
14	5.617212519
15	6.159013794
16	7.124098415
17	7.628817629
18	8.128502743
19	8.47863107
20	9.196888101
21	10.29046303
22	10.80354286
23	11.42914318
24	11.74526381
