3	1.337471975
4	1.589504018
5	1.94706086
6	2.316214742
7	2.851890179
8	3.263723794
9	3.576075433
10	4.03919343
11	4.578157909
12	5.335522215
13	5.792640898
14	6.200814684
15	6.819296041
16	7.495536825
17	8.204558246
18	8.815291905
19	9.412394303
20	9.988092341
21	10.76798862
22	11.66609513
23	12.48697415
24	13.04328934
