3	0.893981173
4	1.053883879
5	1.295527288
6	1.621355735
7	1.871394702
8	2.174966852
9	2.421292546
10	2.764788681
11	3.195903032
12	3.600475029
13	3.905201442
14	4.183693716
15	4.676213437
16	5.160334917
17	5.599537118
18	5.968146626
19	6.285058447
20	6.839470012
21	7.541420707
22	7.971728921
23	8.519473119
24	8.902851745
