2	1.587049136
3	1.906500783
4	2.197015181
5	2.623845885
6	3.52330362
7	3.948315198
8	4.450271601
9	4.855728039
10	5.411796057
11	6.719976814
12	7.292465644
13	7.797650269
14	8.334034739
15	9.024245758
16	10.57531789
17	11.30521674
18	11.85489211
19	12.60365555
20	13.30684984
21	15.23481288
22	16.10318976
23	16.8889546
24	17.47986627
