2	1.483654525
3	1.755170687
4	2.056572701
5	2.391906205
6	3.270980286
7	3.647192122
8	4.10373586
9	4.483172245
10	4.924698595
11	6.188779436
12	6.695970604
13	7.171850487
14	7.675929704
15	8.278080903
16	9.886194414
17	10.43104704
18	10.95769272
19	11.56796007
20	12.30494435
21	14.18459394
22	14.81606505
23	15.33856228
24	16.17799727
