2	0.930522367
3	1.113838686
4	1.282984444
5	1.567858188
6	2.027118798
7	2.328206157
8	2.575647792
9	2.871964742
10	3.194021356
11	3.940645791
12	4.289449529
13	4.664016907
14	4.951958457
15	5.277365197
16	6.290515035
17	6.736978467
18	7.092818525
19	7.39156193
20	7.998629485
21	8.914691415
22	9.506781676
23	9.896809791
24	10.35452256
