2	0.277545443
3	0.321380729
4	0.366158711
5	0.50417379
6	0.57201045
7	0.652469392
8	0.718326806
9	0.806582379
10	0.970310184
11	1.103809495
12	1.214637395
13	1.300783608
14	1.382862444
15	1.59048506
16	1.742482209
17	1.861308894
18	1.988448645
19	2.050396159
20	2.315198472
21	2.530244876
22	2.659468355
23	2.724692163
24	2.837782295
