4	0.732828927
5	0.955832874
6	1.151618848
7	1.327088003
8	1.469729164
9	1.645914975
10	1.930867193
11	2.195354363
12	2.412453066
13	2.641231761
14	2.881401679
15	3.210215445
16	3.52560484
17	3.8098997
18	3.999590395
19	4.334071326
20	4.683779438
21	5.081618089
22	5.387422
23	5.597775432
24	5.972672402
