4	0.922053981
5	1.178012189
6	1.424185039
7	1.614747274
8	1.905800811
9	2.167249164
10	2.489495229
11	2.813884141
12	3.112221549
13	3.460579149
14	3.779519483
15	4.198903245
16	4.543162761
17	4.877062775
18	5.310602922
19	5.826608783
20	6.250314652
21	6.738363904
22	7.111770737
23	7.569818794
24	8.153845529
